Genero;Idade;Escolaridade;Trabalho;Reg_metrop;Cor;Reg_Urbano;Cart_assinada;Pobreza
Masculino;41;6;10;Nao_Metrop;Branco;Urbano;Outros;Nao
Masculino;28;3;1;Nao_Metrop;Branco;Urbano;Nao;Nao
Masculino;24;2;1;Nao_Metrop;Branco;Urbano;Nao;Nao
Masculino;29;7;8;Nao_Metrop;Branco;Urbano;Outros;Nao
Feminino;26;7;10;Nao_Metrop;Branco;Urbano;Outros;Nao
Masculino;39;7;7;Nao_Metrop;Nao Branco;Urbano;Outros;Nao
Feminino;43;7;7;Nao_Metrop;Branco;Urbano;Outros;Nao
Masculino;44;7;8;Nao_Metrop;Branco;Urbano;Outros;Nao
Masculino;25;7;4;Nao_Metrop;Branco;Urbano;Sim;Nao
Feminino;35;7;4;Nao_Metrop;Branco;Urbano;Outros;Nao
Masculino;37;5;1;Nao_Metrop;Branco;Urbano;Nao;Nao
Feminino;64;5;4;Nao_Metrop;Branco;Urbano;Outros;Nao
Masculino;67;7;4;Nao_Metrop;Branco;Urbano;Outros;Nao
Feminino;55;7;9;Nao_Metrop;Branco;Urbano;Outros;Nao
Feminino;29;7;8;Metrop;Branco;Urbano;Outros;Nao
Feminino;60;5;4;Metrop;Branco;Urbano;Sim;Nao
Masculino;52;5;7;Metrop;Branco;Urbano;Outros;Nao
Feminino;50;7;8;Metrop;Branco;Urbano;Outros;Nao
Feminino;56;5;10;Metrop;Branco;Urbano;Outros;Nao
Masculino;57;5;2;Metrop;Branco;Urbano;Outros;Nao
Masculino;32;7;9;Metrop;Branco;Urbano;Sim;Nao
Feminino;33;7;9;Metrop;Branco;Urbano;Outros;Nao
Masculino;54;5;2;Nao_Metrop;Branco;Urbano;Outros;Nao
Feminino;32;6;10;Nao_Metrop;Branco;Urbano;Outros;Nao
Masculino;41;5;4;Nao_Metrop;Branco;Urbano;Sim;Nao
Masculino;28;5;4;Nao_Metrop;Branco;Urbano;Outros;Nao
Feminino;28;6;9;Nao_Metrop;Branco;Urbano;Sim;Nao
Feminino;33;5;2;Nao_Metrop;Branco;Urbano;Sim;Nao
Masculino;53;2;2;Nao_Metrop;Nao Branco;Urbano;Sim;Nao
Masculino;20;5;2;Nao_Metrop;Branco;Urbano;Sim;Nao
Masculino;17;4;2;Nao_Metrop;Nao Branco;Urbano;Sim;Nao
Masculino;56;3;6;Nao_Metrop;Nao Branco;Urbano;Nao;Pobreza
Masculino;54;2;2;Nao_Metrop;Branco;Urbano;Sim;Nao
Feminino;25;5;4;Nao_Metrop;Branco;Urbano;Sim;Nao
Feminino;40;3;2;Nao_Metrop;Branco;Urbano;Sim;Nao
Masculino;45;2;4;Nao_Metrop;Branco;Urbano;Outros;Nao
Masculino;39;3;2;Nao_Metrop;Branco;Urbano;Nao;Nao
Feminino;33;2;2;Nao_Metrop;Branco;Urbano;Outros;Nao
Feminino;51;2;4;Nao_Metrop;Branco;Urbano;Sim;Nao
Masculino;58;5;5;Nao_Metrop;Branco;Urbano;Outros;Nao
Feminino;19;5;7;Nao_Metrop;Branco;Urbano;Sim;Nao
Feminino;23;5;4;Nao_Metrop;Branco;Urbano;Sim;Nao
Masculino;65;5;2;Nao_Metrop;Branco;Urbano;Outros;Nao
Masculino;39;5;9;Nao_Metrop;Branco;Urbano;Sim;Nao
Feminino;42;5;7;Nao_Metrop;Nao Branco;Urbano;Sim;Nao
Masculino;60;5;4;Nao_Metrop;Branco;Urbano;Sim;Nao
Feminino;45;7;9;Nao_Metrop;Branco;Urbano;Outros;Nao
Masculino;23;7;9;Nao_Metrop;Branco;Urbano;Sim;Nao
Feminino;25;7;9;Nao_Metrop;Branco;Urbano;Sim;Nao
Masculino;30;7;8;Nao_Metrop;Branco;Urbano;Outros;Nao
Feminino;30;7;10;Nao_Metrop;Branco;Urbano;Sim;Nao
Masculino;44;5;7;Nao_Metrop;Branco;Rural;Sim;Nao
Feminino;45;7;9;Nao_Metrop;Branco;Rural;Outros;Nao
Masculino;54;3;2;Nao_Metrop;Branco;Rural;Sim;Nao
Feminino;56;5;4;Nao_Metrop;Branco;Rural;Outros;Nao
Masculino;33;7;2;Nao_Metrop;Branco;Rural;Sim;Nao
Masculino;53;7;2;Nao_Metrop;Nao Branco;Rural;Sim;Nao
Feminino;48;7;9;Nao_Metrop;Nao Branco;Rural;Outros;Nao
Masculino;45;7;2;Nao_Metrop;Branco;Rural;Sim;Nao
Masculino;31;5;2;Nao_Metrop;Nao Branco;Rural;Sim;Nao
Masculino;45;5;2;Nao_Metrop;Branco;Rural;Sim;Nao
Masculino;40;2;2;Nao_Metrop;Branco;Rural;Sim;Nao
Feminino;33;2;2;Nao_Metrop;Branco;Rural;Sim;Nao
Masculino;30;5;2;Nao_Metrop;Branco;Rural;Outros;Nao
Feminino;29;5;2;Nao_Metrop;Branco;Rural;Outros;Nao
Feminino;48;2;2;Nao_Metrop;Branco;Urbano;Sim;Nao
Masculino;53;2;3;Nao_Metrop;Branco;Urbano;Outros;Nao
Masculino;23;5;4;Nao_Metrop;Branco;Urbano;Sim;Nao
Feminino;56;2;2;Nao_Metrop;Branco;Urbano;Nao;Nao
Masculino;30;5;4;Nao_Metrop;Branco;Urbano;Sim;Nao
Masculino;35;5;2;Nao_Metrop;Branco;Urbano;Sim;Nao
Feminino;30;5;9;Nao_Metrop;Branco;Urbano;Outros;Nao
Masculino;26;5;2;Nao_Metrop;Branco;Urbano;Sim;Nao
Feminino;22;5;10;Nao_Metrop;Branco;Urbano;Sim;Nao
Feminino;56;2;2;Nao_Metrop;Branco;Urbano;Sim;Nao
Feminino;36;3;2;Nao_Metrop;Branco;Urbano;Sim;Nao
Feminino;39;5;2;Nao_Metrop;Branco;Urbano;Sim;Nao
Masculino;29;5;2;Nao_Metrop;Branco;Urbano;Sim;Nao
Masculino;44;5;2;Nao_Metrop;Branco;Urbano;Outros;Nao
Feminino;38;5;2;Nao_Metrop;Branco;Urbano;Sim;Nao
Masculino;43;3;7;Nao_Metrop;Branco;Urbano;Outros;Nao
Masculino;28;5;2;Nao_Metrop;Branco;Urbano;Sim;Nao
Masculino;42;2;4;Nao_Metrop;Branco;Urbano;Nao;Nao
Masculino;23;7;4;Nao_Metrop;Branco;Urbano;Sim;Nao
Masculino;20;5;2;Nao_Metrop;Branco;Urbano;Sim;Nao
Masculino;54;2;1;Nao_Metrop;Branco;Rural;Outros;Pobreza
Masculino;24;3;1;Nao_Metrop;Branco;Rural;Outros;Nao
Masculino;44;2;1;Nao_Metrop;Branco;Rural;Outros;Pobreza
Masculino;47;2;7;Nao_Metrop;Branco;Urbano;Nao;Nao
Feminino;50;2;9;Nao_Metrop;Branco;Urbano;Nao;Nao
Feminino;23;7;2;Nao_Metrop;Branco;Urbano;Sim;Nao
Feminino;59;2;9;Nao_Metrop;Branco;Urbano;Outros;Nao
Masculino;51;5;5;Nao_Metrop;Branco;Urbano;Outros;Nao
Feminino;44;7;4;Nao_Metrop;Branco;Urbano;Sim;Nao
Masculino;62;2;2;Nao_Metrop;Branco;Urbano;Sim;Nao
Feminino;26;7;9;Nao_Metrop;Branco;Urbano;Sim;Nao
Feminino;39;7;9;Nao_Metrop;Branco;Urbano;Outros;Nao
Masculino;44;2;5;Nao_Metrop;Branco;Urbano;Outros;Nao
Masculino;28;7;2;Nao_Metrop;Branco;Urbano;Sim;Nao
Feminino;31;7;9;Nao_Metrop;Nao Branco;Urbano;Sim;Nao
Masculino;30;5;2;Nao_Metrop;Branco;Urbano;Sim;Nao
Feminino;50;3;6;Nao_Metrop;Branco;Urbano;Sim;Nao
Masculino;62;3;3;Nao_Metrop;Branco;Urbano;Outros;Nao
Masculino;59;5;5;Nao_Metrop;Branco;Urbano;Sim;Nao
Masculino;33;5;2;Nao_Metrop;Nao Branco;Urbano;Sim;Nao
Feminino;29;5;4;Nao_Metrop;Branco;Urbano;Sim;Nao
Masculino;46;3;3;Nao_Metrop;Nao Branco;Urbano;Outros;Nao
Feminino;42;5;4;Nao_Metrop;Branco;Urbano;Sim;Nao
Masculino;19;5;4;Nao_Metrop;Nao Branco;Urbano;Sim;Nao
Masculino;39;5;4;Nao_Metrop;Branco;Urbano;Outros;Nao
Feminino;38;7;9;Nao_Metrop;Branco;Urbano;Sim;Nao
Masculino;35;3;2;Nao_Metrop;Nao Branco;Urbano;Sim;Nao
Feminino;30;5;2;Nao_Metrop;Nao Branco;Urbano;Sim;Nao
Feminino;26;7;9;Nao_Metrop;Branco;Urbano;Sim;Nao
Masculino;27;7;3;Nao_Metrop;Branco;Urbano;Sim;Nao
Feminino;43;7;2;Nao_Metrop;Branco;Rural;Sim;Nao
Feminino;18;5;2;Nao_Metrop;Branco;Rural;Sim;Nao
Feminino;54;3;4;Nao_Metrop;Branco;Rural;Outros;Nao
Masculino;22;5;4;Nao_Metrop;Branco;Rural;Sim;Nao
Feminino;26;5;7;Nao_Metrop;Branco;Rural;Sim;Nao
Masculino;38;5;2;Nao_Metrop;Branco;Urbano;Sim;Nao
Masculino;20;5;2;Nao_Metrop;Branco;Urbano;Sim;Nao
Masculino;52;4;4;Nao_Metrop;Branco;Urbano;Sim;Nao
Masculino;29;4;2;Nao_Metrop;Branco;Urbano;Sim;Nao
Masculino;31;4;2;Nao_Metrop;Branco;Urbano;Sim;Nao
Feminino;32;4;2;Nao_Metrop;Nao Branco;Urbano;Outros;Nao
Masculino;31;4;3;Nao_Metrop;Nao Branco;Urbano;Outros;Nao
Masculino;35;5;2;Nao_Metrop;Nao Branco;Urbano;Sim;Nao
Feminino;30;5;4;Nao_Metrop;Branco;Urbano;Sim;Nao
Feminino;27;7;2;Nao_Metrop;Branco;Urbano;Sim;Nao
Masculino;54;5;8;Nao_Metrop;Branco;Urbano;Outros;Nao
Masculino;30;6;7;Nao_Metrop;Branco;Urbano;Sim;Nao
Masculino;45;3;3;Nao_Metrop;Branco;Urbano;Outros;Nao
Feminino;38;3;6;Nao_Metrop;Branco;Urbano;Outros;Nao
Masculino;36;5;3;Nao_Metrop;Branco;Urbano;Outros;Nao
Masculino;27;6;4;Nao_Metrop;Branco;Urbano;Sim;Nao
Masculino;42;3;5;Nao_Metrop;Branco;Urbano;Sim;Nao
Feminino;38;5;9;Nao_Metrop;Branco;Urbano;Outros;Nao
Masculino;46;3;5;Metrop;Branco;Urbano;Outros;Nao
Feminino;36;3;11;Metrop;Nao Branco;Urbano;Sim;Nao
Feminino;58;5;10;Metrop;Branco;Urbano;Outros;Nao
Masculino;55;5;2;Metrop;Nao Branco;Urbano;Sim;Nao
Feminino;55;5;9;Metrop;Branco;Urbano;Outros;Nao
Masculino;29;5;4;Metrop;Branco;Urbano;Sim;Nao
Feminino;33;6;10;Metrop;Nao Branco;Urbano;Sim;Nao
Masculino;41;5;4;Metrop;Branco;Urbano;Sim;Nao
Masculino;44;7;7;Metrop;Branco;Urbano;Sim;Nao
Masculino;20;6;7;Metrop;Branco;Urbano;Sim;Nao
Feminino;53;5;4;Metrop;Branco;Urbano;Sim;Nao
Masculino;58;5;4;Metrop;Branco;Urbano;Sim;Nao
Masculino;22;6;10;Metrop;Branco;Urbano;Nao;Nao
Masculino;28;7;9;Metrop;Branco;Urbano;Outros;Pobreza
Masculino;64;2;9;Nao_Metrop;Branco;Urbano;Sim;Nao
Feminino;60;5;8;Nao_Metrop;Branco;Urbano;Outros;Nao
Feminino;40;7;6;Nao_Metrop;Branco;Urbano;Outros;Nao
Masculino;40;6;8;Nao_Metrop;Branco;Urbano;Outros;Nao
Masculino;59;7;9;Nao_Metrop;Branco;Urbano;Nao;Nao
Feminino;25;7;8;Nao_Metrop;Branco;Urbano;Outros;Nao
Feminino;46;5;2;Nao_Metrop;Branco;Urbano;Outros;Nao
Feminino;38;7;9;Nao_Metrop;Branco;Urbano;Outros;Nao
Masculino;67;5;7;Nao_Metrop;Branco;Urbano;Outros;Nao
Masculino;61;2;3;Nao_Metrop;Branco;Urbano;Outros;Nao
Feminino;61;5;9;Nao_Metrop;Branco;Urbano;Outros;Nao
Masculino;57;6;4;Nao_Metrop;Branco;Urbano;Outros;Nao
Feminino;39;7;9;Nao_Metrop;Branco;Urbano;Outros;Nao
Feminino;55;5;9;Nao_Metrop;Branco;Urbano;Sim;Nao
Feminino;33;5;10;Nao_Metrop;Branco;Urbano;Outros;Pobreza
Feminino;45;5;4;Nao_Metrop;Branco;Urbano;Sim;Nao
Masculino;53;7;4;Nao_Metrop;Branco;Urbano;Sim;Nao
Feminino;31;5;2;Nao_Metrop;Branco;Urbano;Sim;Nao
Feminino;42;5;4;Nao_Metrop;Branco;Urbano;Sim;Nao
Masculino;43;7;2;Nao_Metrop;Branco;Urbano;Sim;Nao
Masculino;55;2;3;Nao_Metrop;Nao Branco;Urbano;Outros;Nao
Feminino;55;5;11;Nao_Metrop;Nao Branco;Urbano;Nao;Nao
Feminino;41;5;2;Nao_Metrop;Branco;Urbano;Sim;Nao
Masculino;51;7;8;Nao_Metrop;Branco;Urbano;Outros;Nao
Feminino;45;7;7;Nao_Metrop;Branco;Urbano;Outros;Nao
Feminino;60;2;11;Nao_Metrop;Branco;Urbano;Nao;Nao
Masculino;23;7;6;Nao_Metrop;Branco;Urbano;Nao;Nao
Feminino;21;7;7;Nao_Metrop;Branco;Urbano;Sim;Nao
Feminino;60;5;4;Nao_Metrop;Branco;Urbano;Outros;Nao
Masculino;65;5;4;Nao_Metrop;Branco;Urbano;Outros;Nao
Masculino;24;5;4;Nao_Metrop;Branco;Urbano;Nao;Nao
Feminino;23;5;9;Nao_Metrop;Branco;Urbano;Sim;Pobreza
Masculino;38;7;9;Nao_Metrop;Branco;Urbano;Sim;Nao
Feminino;34;7;9;Nao_Metrop;Branco;Urbano;Sim;Nao
Feminino;54;2;2;Nao_Metrop;Branco;Urbano;Sim;Nao
Masculino;38;2;3;Nao_Metrop;Branco;Urbano;Outros;Nao
Masculino;66;2;2;Nao_Metrop;Branco;Urbano;Sim;Nao
Masculino;29;5;2;Nao_Metrop;Branco;Urbano;Sim;Nao
Masculino;36;5;7;Nao_Metrop;Branco;Urbano;Sim;Nao
Feminino;36;5;2;Nao_Metrop;Branco;Urbano;Sim;Nao
Feminino;27;7;4;Nao_Metrop;Nao Branco;Urbano;Sim;Nao
Feminino;27;7;4;Nao_Metrop;Branco;Urbano;Sim;Nao
Masculino;27;5;4;Nao_Metrop;Branco;Urbano;Sim;Nao
Masculino;35;3;2;Nao_Metrop;Branco;Urbano;Sim;Nao
Feminino;31;5;2;Nao_Metrop;Branco;Urbano;Sim;Nao
Masculino;32;5;2;Nao_Metrop;Branco;Urbano;Outros;Nao
Masculino;58;3;2;Nao_Metrop;Branco;Urbano;Sim;Nao
Feminino;57;2;2;Nao_Metrop;Branco;Urbano;Outros;Nao
Masculino;30;3;4;Nao_Metrop;Branco;Urbano;Sim;Nao
Feminino;29;5;2;Nao_Metrop;Branco;Urbano;Sim;Nao
Masculino;60;2;4;Nao_Metrop;Branco;Urbano;Sim;Nao
Masculino;59;2;7;Nao_Metrop;Branco;Urbano;Sim;Nao
Feminino;39;5;7;Nao_Metrop;Branco;Urbano;Sim;Nao
Masculino;59;3;3;Nao_Metrop;Branco;Urbano;Outros;Nao
Feminino;46;4;11;Nao_Metrop;Branco;Urbano;Sim;Nao
Masculino;38;3;4;Nao_Metrop;Branco;Urbano;Sim;Nao
Feminino;47;3;11;Nao_Metrop;Branco;Urbano;Nao;Nao
Masculino;23;6;7;Nao_Metrop;Branco;Urbano;Sim;Nao
Masculino;40;5;6;Nao_Metrop;Branco;Urbano;Outros;Nao
Feminino;36;5;6;Nao_Metrop;Branco;Urbano;Sim;Nao
Masculino;38;5;3;Nao_Metrop;Branco;Urbano;Outros;Nao
Masculino;25;5;4;Nao_Metrop;Nao Branco;Urbano;Sim;Nao
Masculino;42;5;4;Nao_Metrop;Branco;Urbano;Outros;Nao
Feminino;40;5;4;Nao_Metrop;Branco;Urbano;Sim;Nao
Masculino;30;5;10;Nao_Metrop;Branco;Urbano;Sim;Nao
Masculino;23;5;2;Nao_Metrop;Branco;Urbano;Sim;Nao
Feminino;22;5;10;Nao_Metrop;Branco;Urbano;Sim;Nao
Masculino;40;5;7;Nao_Metrop;Branco;Urbano;Sim;Nao
Feminino;52;3;9;Nao_Metrop;Branco;Rural;Sim;Nao
Masculino;55;2;1;Nao_Metrop;Branco;Rural;Outros;Nao
Masculino;24;5;1;Nao_Metrop;Branco;Rural;Outros;Nao
Feminino;22;7;9;Nao_Metrop;Branco;Rural;Sim;Nao
Masculino;52;5;4;Nao_Metrop;Branco;Rural;Sim;Nao
Feminino;37;5;4;Nao_Metrop;Branco;Rural;Sim;Nao
Masculino;24;5;3;Nao_Metrop;Branco;Rural;Sim;Nao
Masculino;60;2;4;Nao_Metrop;Branco;Rural;Sim;Nao
Masculino;59;3;3;Nao_Metrop;Branco;Rural;Outros;Nao
Masculino;32;6;7;Nao_Metrop;Branco;Rural;Outros;Nao
Feminino;28;7;9;Nao_Metrop;Branco;Rural;Sim;Nao
Masculino;36;7;9;Nao_Metrop;Branco;Rural;Nao;Nao
Feminino;58;5;8;Nao_Metrop;Branco;Rural;Outros;Nao
Feminino;49;2;11;Nao_Metrop;Branco;Rural;Nao;Nao
Masculino;49;3;2;Nao_Metrop;Branco;Rural;Sim;Nao
Masculino;25;7;5;Nao_Metrop;Branco;Rural;Outros;Nao
Feminino;50;7;9;Nao_Metrop;Branco;Rural;Outros;Nao
Masculino;40;2;3;Nao_Metrop;Branco;Rural;Outros;Nao
Masculino;35;5;1;Nao_Metrop;Branco;Rural;Outros;Nao
Masculino;29;5;1;Nao_Metrop;Branco;Rural;Outros;Nao
Feminino;21;5;2;Nao_Metrop;Branco;Rural;Sim;Nao
Masculino;47;2;1;Nao_Metrop;Branco;Rural;Outros;Nao
Feminino;49;7;9;Nao_Metrop;Branco;Rural;Outros;Nao
Feminino;18;6;4;Nao_Metrop;Branco;Rural;Sim;Nao
Masculino;54;2;1;Nao_Metrop;Branco;Rural;Outros;Nao
Feminino;40;7;5;Metrop;Branco;Urbano;Outros;Nao
Masculino;40;5;5;Metrop;Branco;Urbano;Nao;Nao
Masculino;55;6;7;Metrop;Branco;Urbano;Sim;Nao
Feminino;51;6;8;Metrop;Branco;Urbano;Outros;Nao
Masculino;37;5;4;Metrop;Branco;Urbano;Nao;Nao
Feminino;21;6;7;Metrop;Branco;Urbano;Sim;Nao
Masculino;65;5;3;Metrop;Branco;Urbano;Outros;Nao
Masculino;57;5;2;Nao_Metrop;Branco;Urbano;Outros;Nao
Feminino;52;5;2;Nao_Metrop;Branco;Urbano;Outros;Nao
Feminino;28;5;2;Nao_Metrop;Branco;Urbano;Sim;Nao
Masculino;53;7;8;Nao_Metrop;Branco;Urbano;Outros;Nao
Masculino;34;5;3;Nao_Metrop;Branco;Urbano;Outros;Nao
Feminino;33;7;7;Nao_Metrop;Branco;Urbano;Sim;Nao
Feminino;37;7;9;Nao_Metrop;Branco;Urbano;Sim;Nao
Feminino;40;7;8;Nao_Metrop;Branco;Urbano;Nao;Nao
Masculino;50;7;9;Nao_Metrop;Branco;Urbano;Outros;Nao
Feminino;46;7;10;Nao_Metrop;Branco;Urbano;Outros;Nao
Masculino;47;7;7;Nao_Metrop;Branco;Urbano;Outros;Nao
Feminino;59;6;7;Nao_Metrop;Branco;Urbano;Sim;Nao
Feminino;22;5;2;Nao_Metrop;Branco;Urbano;Sim;Nao
Masculino;35;7;7;Nao_Metrop;Branco;Urbano;Outros;Nao
Masculino;29;7;7;Nao_Metrop;Branco;Urbano;Sim;Nao
Masculino;36;7;8;Nao_Metrop;Branco;Urbano;Outros;Nao
Feminino;33;7;7;Nao_Metrop;Branco;Urbano;Sim;Nao
Masculino;32;7;3;Nao_Metrop;Branco;Urbano;Outros;Nao
Feminino;44;3;10;Nao_Metrop;Branco;Urbano;Outros;Nao
Masculino;55;7;7;Nao_Metrop;Nao Branco;Urbano;Sim;Nao
Feminino;67;2;10;Nao_Metrop;Branco;Urbano;Outros;Nao
Feminino;52;7;3;Nao_Metrop;Branco;Urbano;Sim;Nao
Masculino;56;7;9;Nao_Metrop;Branco;Urbano;Sim;Nao
Feminino;23;3;2;Nao_Metrop;Branco;Urbano;Sim;Nao
Masculino;34;5;2;Nao_Metrop;Branco;Urbano;Sim;Nao
Feminino;36;5;2;Nao_Metrop;Branco;Urbano;Sim;Nao
Masculino;40;7;4;Nao_Metrop;Branco;Urbano;Outros;Nao
Feminino;33;7;4;Nao_Metrop;Branco;Urbano;Outros;Nao
Feminino;40;3;11;Nao_Metrop;Branco;Urbano;Nao;Nao
Masculino;40;4;2;Nao_Metrop;Branco;Urbano;Outros;Nao
Masculino;18;3;6;Nao_Metrop;Branco;Urbano;Sim;Nao
Feminino;30;5;2;Nao_Metrop;Branco;Urbano;Sim;Nao
Masculino;23;5;6;Nao_Metrop;Nao Branco;Urbano;Sim;Nao
Masculino;23;5;9;Nao_Metrop;Branco;Urbano;Sim;Nao
Masculino;39;5;2;Metrop;Branco;Urbano;Sim;Nao
Feminino;42;5;7;Metrop;Branco;Urbano;Sim;Nao
Masculino;57;3;3;Nao_Metrop;Branco;Urbano;Outros;Nao
Feminino;50;3;11;Nao_Metrop;Nao Branco;Urbano;Nao;Nao
Masculino;33;2;3;Nao_Metrop;Branco;Urbano;Outros;Nao
Masculino;60;5;5;Nao_Metrop;Branco;Urbano;Sim;Nao
Feminino;59;3;4;Nao_Metrop;Branco;Urbano;Sim;Nao
Feminino;32;7;3;Nao_Metrop;Branco;Urbano;Sim;Nao
Masculino;33;2;4;Nao_Metrop;Branco;Urbano;Outros;Nao
Feminino;57;3;7;Nao_Metrop;Branco;Urbano;Sim;Nao
Masculino;57;3;1;Nao_Metrop;Branco;Urbano;Outros;Nao
Masculino;21;5;4;Nao_Metrop;Branco;Urbano;Sim;Nao
Masculino;33;5;2;Nao_Metrop;Branco;Urbano;Sim;Nao
Masculino;54;5;1;Nao_Metrop;Branco;Urbano;Outros;Nao
Feminino;50;5;9;Nao_Metrop;Branco;Urbano;Sim;Nao
Feminino;26;7;7;Nao_Metrop;Branco;Urbano;Sim;Nao
Masculino;30;3;3;Nao_Metrop;Nao Branco;Urbano;Sim;Nao
Feminino;26;4;7;Nao_Metrop;Branco;Urbano;Sim;Nao
Masculino;37;5;1;Nao_Metrop;Branco;Urbano;Outros;Nao
Masculino;27;5;5;Nao_Metrop;Branco;Urbano;Sim;Nao
Masculino;26;4;1;Nao_Metrop;Branco;Urbano;Nao;Nao
Masculino;52;7;8;Nao_Metrop;Branco;Urbano;Nao;Nao
Feminino;44;7;9;Nao_Metrop;Branco;Urbano;Sim;Nao
Feminino;58;3;2;Nao_Metrop;Nao Branco;Urbano;Sim;Nao
Masculino;47;2;2;Nao_Metrop;Nao Branco;Urbano;Sim;Nao
Feminino;23;3;7;Nao_Metrop;Branco;Urbano;Sim;Nao
Masculino;30;5;4;Nao_Metrop;Branco;Urbano;Sim;Nao
Feminino;51;7;9;Nao_Metrop;Branco;Urbano;Outros;Nao
Masculino;30;5;7;Nao_Metrop;Branco;Urbano;Sim;Nao
Masculino;35;2;5;Nao_Metrop;Nao Branco;Urbano;Outros;Nao
Masculino;50;7;8;Nao_Metrop;Nao Branco;Urbano;Outros;Nao
Feminino;50;7;4;Nao_Metrop;Nao Branco;Urbano;Outros;Nao
Masculino;24;7;3;Nao_Metrop;Nao Branco;Urbano;Sim;Nao
Masculino;32;3;3;Nao_Metrop;Nao Branco;Urbano;Outros;Nao
Masculino;75;3;4;Nao_Metrop;Branco;Urbano;Outros;Nao
Masculino;41;6;2;Metrop;Branco;Urbano;Outros;Nao
Feminino;38;7;9;Metrop;Branco;Urbano;Outros;Nao
Feminino;34;5;8;Metrop;Branco;Urbano;Outros;Nao
Masculino;38;5;5;Metrop;Branco;Urbano;Sim;Nao
Masculino;36;3;3;Metrop;Nao Branco;Urbano;Outros;Nao
Feminino;49;5;4;Metrop;Branco;Urbano;Sim;Nao
Masculino;22;6;10;Metrop;Branco;Urbano;Sim;Nao
Masculino;35;5;5;Metrop;Branco;Urbano;Outros;Nao
Feminino;37;5;9;Metrop;Branco;Urbano;Sim;Nao
Feminino;47;2;11;Metrop;Branco;Urbano;Sim;Nao
Masculino;48;2;3;Metrop;Branco;Urbano;Outros;Nao
Feminino;48;5;11;Metrop;Branco;Urbano;Nao;Nao
Masculino;40;2;4;Metrop;Branco;Urbano;Outros;Nao
Masculino;44;2;3;Metrop;Branco;Urbano;Outros;Pobreza
Masculino;37;5;7;Nao_Metrop;Branco;Urbano;Sim;Nao
Feminino;32;7;7;Nao_Metrop;Branco;Urbano;Sim;Nao
Masculino;57;2;1;Nao_Metrop;Branco;Urbano;Outros;Nao
Masculino;29;6;1;Nao_Metrop;Branco;Urbano;Outros;Nao
Masculino;29;5;5;Nao_Metrop;Branco;Urbano;Sim;Nao
Masculino;59;7;7;Metrop;Branco;Urbano;Sim;Nao
Feminino;53;7;7;Metrop;Nao Branco;Urbano;Sim;Nao
Feminino;50;7;9;Metrop;Branco;Urbano;Outros;Nao
Masculino;36;6;10;Metrop;Nao Branco;Urbano;Nao;Nao
Feminino;32;7;10;Metrop;Branco;Urbano;Sim;Nao
Masculino;52;7;9;Metrop;Branco;Urbano;Outros;Nao
Feminino;22;7;4;Metrop;Branco;Urbano;Sim;Nao
Feminino;42;7;9;Metrop;Branco;Urbano;Sim;Nao
Masculino;45;7;10;Metrop;Branco;Urbano;Sim;Nao
Masculino;47;5;7;Metrop;Branco;Urbano;Sim;Nao
Masculino;28;7;9;Metrop;Branco;Urbano;Sim;Nao
Feminino;29;7;9;Metrop;Branco;Urbano;Sim;Nao
Masculino;31;5;8;Nao_Metrop;Branco;Urbano;Nao;Nao
Masculino;35;2;2;Nao_Metrop;Branco;Urbano;Outros;Nao
Feminino;28;2;2;Nao_Metrop;Branco;Urbano;Sim;Nao
Masculino;42;2;5;Nao_Metrop;Nao Branco;Urbano;Sim;Nao
Masculino;49;3;11;Nao_Metrop;Branco;Urbano;Nao;Nao
Feminino;45;3;11;Nao_Metrop;Branco;Urbano;Sim;Nao
Masculino;22;4;2;Nao_Metrop;Branco;Urbano;Sim;Nao
Masculino;57;5;4;Nao_Metrop;Branco;Urbano;Outros;Nao
Masculino;37;7;7;Nao_Metrop;Nao Branco;Urbano;Outros;Nao
Feminino;29;7;9;Nao_Metrop;Branco;Urbano;Sim;Nao
Feminino;29;4;10;Nao_Metrop;Branco;Urbano;Outros;Nao
Masculino;29;4;2;Nao_Metrop;Branco;Urbano;Outros;Nao
Masculino;64;2;4;Nao_Metrop;Branco;Urbano;Sim;Nao
Feminino;35;7;10;Nao_Metrop;Branco;Urbano;Sim;Nao
Feminino;44;5;2;Nao_Metrop;Branco;Urbano;Sim;Nao
Masculino;46;2;3;Nao_Metrop;Nao Branco;Urbano;Outros;Nao
Feminino;45;2;11;Nao_Metrop;Branco;Urbano;Sim;Nao
Feminino;27;7;2;Nao_Metrop;Nao Branco;Urbano;Sim;Nao
Masculino;18;4;4;Nao_Metrop;Nao Branco;Urbano;Sim;Nao
Masculino;24;6;2;Nao_Metrop;Branco;Urbano;Nao;Nao
Masculino;50;5;2;Nao_Metrop;Branco;Urbano;Nao;Nao
Feminino;50;5;10;Nao_Metrop;Branco;Urbano;Outros;Nao
Masculino;65;4;2;Nao_Metrop;Branco;Urbano;Outros;Nao
Feminino;54;5;9;Nao_Metrop;Branco;Urbano;Sim;Nao
Masculino;40;5;2;Nao_Metrop;Branco;Rural;Sim;Nao
Masculino;41;2;2;Nao_Metrop;Branco;Rural;Sim;Nao
Masculino;33;5;2;Nao_Metrop;Branco;Rural;Sim;Nao
Masculino;42;5;1;Nao_Metrop;Branco;Rural;Outros;Nao
